review_id,product_id,product_name,category,user_id,rating,review,label,date
R0544,P004,Smart LED TV 43 inch,Electronics,U8393,1,This product has not worth the price.,negative,26-08-2024
R0545,P001,Wireless Bluetooth Earbuds,Electronics,U5278,2,This product has not worth the price.,negative,01-12-2024
R0546,P003,Men's Running Shoes,Clothing,U3636,2,This product has bad experience.,negative,10-07-2023
R0547,P006,Women's Handbag,Accessories,U1507,2,This product has slow performance!!,negative,08-06-2025
R0548,P003,Men's Running Shoes,Clothing,U2659,1,This product has battery drains fast!!,negative,25-01-2024
R0549,P007,Gaming Mouse RGB,Electronics,U5612,2,This product has cheap material!!,negative,16-07-2023
R0550,P001,Wireless Bluetooth Earbuds,Electronics,U9043,2,This product has stopped working.,negative,08-01-2025
R0551,P001,Wireless Bluetooth Earbuds,Electronics,U2435,2,This product has cheap material...,negative,13-02-2024
R0552,P002,Stainless Steel Water Bottle,Home & Kitchen,U4390,1,This product has stopped working :(,negative,17-06-2023
R0553,P008,Mixer Grinder 750W,Home & Kitchen,U6052,1,This product has slow performance...,negative,28-09-2025
R0554,P005,Cotton Bedsheet Set,Home & Kitchen,U9914,1,This product has slow performance!!,negative,29-01-2025
R0555,P007,Gaming Mouse RGB,Electronics,U4056,2,This product has defective item.,negative,23-06-2024
R0556,P008,Mixer Grinder 750W,Home & Kitchen,U5315,2,This product has very disappointed :(,negative,07-05-2023
R0557,P003,Men's Running Shoes,Clothing,U2404,1,This product has noisy operation :(,negative,27-04-2025
R0558,P004,Smart LED TV 43 inch,Electronics,U7342,1,This product has not as described...,negative,30-08-2025
R0559,P004,Smart LED TV 43 inch,Electronics,U5896,2,This product has not worth the price...,negative,13-03-2023
R0560,P003,Men's Running Shoes,Clothing,U8357,1,This product has stopped working!!,negative,09-03-2024
R0561,P004,Smart LED TV 43 inch,Electronics,U1699,1,This product has slow performance.,negative,10-06-2025
R0562,P004,Smart LED TV 43 inch,Electronics,U5225,1,This product has battery drains fast.,negative,28-06-2023
R0563,P007,Gaming Mouse RGB,Electronics,U6343,2,This product has cheap material...,negative,26-01-2023
R0564,P007,Gaming Mouse RGB,Electronics,U7790,1,This product has stopped working!!,negative,25-07-2023
R0565,P002,Stainless Steel Water Bottle,Home & Kitchen,U5687,1,This product has not as described :(,negative,21-04-2025
R0566,P005,Cotton Bedsheet Set,Home & Kitchen,U8955,2,This product has uncomfortable...,negative,18-03-2023
R0567,P003,Men's Running Shoes,Clothing,U7602,2,This product has stopped working...,negative,21-03-2023
R0568,P007,Gaming Mouse RGB,Electronics,U4892,2,This product has poor quality...,negative,04-07-2024
R0569,P006,Women's Handbag,Accessories,U6535,1,This product has cheap material :(,negative,28-07-2024
R0570,P008,Mixer Grinder 750W,Home & Kitchen,U4734,1,This product has stopped working :(,negative,26-06-2025
R0571,P006,Women's Handbag,Accessories,U7828,2,This product has uncomfortable.,negative,20-01-2024
R0572,P008,Mixer Grinder 750W,Home & Kitchen,U7671,1,This product has bad experience...,negative,23-11-2025
R0573,P006,Women's Handbag,Accessories,U9442,1,This product has stopped working.,negative,29-09-2024
R0574,P007,Gaming Mouse RGB,Electronics,U9589,1,This product has uncomfortable.,negative,22-12-2023
R0575,P004,Smart LED TV 43 inch,Electronics,U1944,1,This product has very disappointed.,negative,23-07-2025
R0576,P001,Wireless Bluetooth Earbuds,Electronics,U4262,2,This product has cheap material :(,negative,08-08-2025
R0577,P007,Gaming Mouse RGB,Electronics,U1500,1,This product has very disappointed :(,negative,28-09-2025
R0578,P008,Mixer Grinder 750W,Home & Kitchen,U8775,1,This product has uncomfortable :(,negative,06-12-2024
R0579,P003,Men's Running Shoes,Clothing,U2480,2,This product has cheap material.,negative,02-03-2025
R0580,P001,Wireless Bluetooth Earbuds,Electronics,U4511,1,This product has very disappointed!!,negative,28-02-2024
R0581,P005,Cotton Bedsheet Set,Home & Kitchen,U9409,2,This product has poor quality.,negative,28-08-2025
R0582,P003,Men's Running Shoes,Clothing,U1138,1,This product has very disappointed :(,negative,17-09-2024
R0583,P005,Cotton Bedsheet Set,Home & Kitchen,U7168,2,This product has battery drains fast...,negative,31-05-2024
R0584,P004,Smart LED TV 43 inch,Electronics,U5950,2,This product has noisy operation...,negative,29-07-2023
R0585,P001,Wireless Bluetooth Earbuds,Electronics,U5631,2,This product has cheap material.,negative,13-09-2025
R0586,P002,Stainless Steel Water Bottle,Home & Kitchen,U5529,2,This product has noisy operation :(,negative,21-07-2024
R0587,P005,Cotton Bedsheet Set,Home & Kitchen,U4086,2,This product has stopped working!!,negative,27-04-2023
R0588,P007,Gaming Mouse RGB,Electronics,U3292,2,This product has bad experience.,negative,15-10-2025
R0589,P005,Cotton Bedsheet Set,Home & Kitchen,U7857,2,This product has slow performance...,negative,14-03-2023
R0590,P004,Smart LED TV 43 inch,Electronics,U4643,2,This product has noisy operation...,negative,04-01-2025
R0591,P005,Cotton Bedsheet Set,Home & Kitchen,U3967,1,This product has cheap material.,negative,22-08-2025
R0592,P003,Men's Running Shoes,Clothing,U3999,2,This product has noisy operation :(,negative,02-07-2023
R0593,P004,Smart LED TV 43 inch,Electronics,U4659,2,This product has bad experience :(,negative,11-05-2025
R0594,P006,Women's Handbag,Accessories,U5269,2,This product has uncomfortable :(,negative,07-08-2025
R0595,P002,Stainless Steel Water Bottle,Home & Kitchen,U1879,2,This product has noisy operation.,negative,25-08-2025
R0596,P004,Smart LED TV 43 inch,Electronics,U7253,1,This product has not as described :(,negative,26-04-2025
R0597,P001,Wireless Bluetooth Earbuds,Electronics,U3250,1,This product has very disappointed :(,negative,18-04-2025
R0598,P008,Mixer Grinder 750W,Home & Kitchen,U6183,1,This product has bad experience!!,negative,15-06-2023
R0599,P008,Mixer Grinder 750W,Home & Kitchen,U3897,2,This product has battery drains fast.,negative,10-01-2023
R0600,P008,Mixer Grinder 750W,Home & Kitchen,U4430,2,This product has stopped working!!,negative,29-09-2025
R0601,P002,Stainless Steel Water Bottle,Home & Kitchen,U8105,1,This product has noisy operation...,negative,06-04-2025
R0602,P007,Gaming Mouse RGB,Electronics,U7280,2,This product has poor quality.,negative,29-12-2025
R0603,P004,Smart LED TV 43 inch,Electronics,U1230,2,This product has battery drains fast!!,negative,06-02-2023
R0604,P001,Wireless Bluetooth Earbuds,Electronics,U4707,1,This product has bad experience :(,negative,01-10-2024
R0605,P003,Men's Running Shoes,Clothing,U7284,1,This product has not as described :(,negative,09-12-2023
R0606,P002,Stainless Steel Water Bottle,Home & Kitchen,U5885,1,This product has cheap material...,negative,01-12-2025
R0607,P006,Women's Handbag,Accessories,U3192,2,This product has battery drains fast...,negative,05-01-2025
R0608,P004,Smart LED TV 43 inch,Electronics,U7609,1,This product has poor quality!!,negative,04-04-2024
R0609,P003,Men's Running Shoes,Clothing,U1359,1,This product has uncomfortable!!,negative,10-09-2023
R0610,P006,Women's Handbag,Accessories,U7147,1,This product has noisy operation :(,negative,31-12-2025
R0611,P001,Wireless Bluetooth Earbuds,Electronics,U2771,1,This product has noisy operation.,negative,09-04-2023
R0612,P002,Stainless Steel Water Bottle,Home & Kitchen,U8279,2,This product has slow performance.,negative,01-06-2024
R0613,P008,Mixer Grinder 750W,Home & Kitchen,U4366,1,This product has bad experience.,negative,08-09-2024
R0614,P007,Gaming Mouse RGB,Electronics,U9524,1,This product has cheap material!!,negative,07-05-2025
R0615,P002,Stainless Steel Water Bottle,Home & Kitchen,U5631,1,This product has not worth the price.,negative,16-10-2025
R0616,P004,Smart LED TV 43 inch,Electronics,U5308,1,This product has not as described!!,negative,03-01-2025
R0617,P007,Gaming Mouse RGB,Electronics,U3627,2,This product has poor quality...,negative,01-03-2024
R0618,P008,Mixer Grinder 750W,Home & Kitchen,U4842,2,This product has poor quality.,negative,02-07-2023
R0619,P002,Stainless Steel Water Bottle,Home & Kitchen,U3443,2,This product has not worth the price.,negative,27-07-2023
R0620,P005,Cotton Bedsheet Set,Home & Kitchen,U8483,1,This product has cheap material :(,negative,08-08-2025
R0621,P001,Wireless Bluetooth Earbuds,Electronics,U3862,1,This product has poor quality :(,negative,07-01-2025
R0622,P006,Women's Handbag,Accessories,U2898,2,This product has not worth the price.,negative,20-01-2023
R0623,P003,Men's Running Shoes,Clothing,U6384,1,This product has battery drains fast...,negative,03-07-2024
R0624,P002,Stainless Steel Water Bottle,Home & Kitchen,U6615,2,This product has stopped working.,negative,31-03-2025
R0625,P007,Gaming Mouse RGB,Electronics,U5453,2,This product has slow performance...,negative,13-05-2025
R0626,P003,Men's Running Shoes,Clothing,U3171,1,This product has bad experience.,negative,23-11-2023
R0627,P002,Stainless Steel Water Bottle,Home & Kitchen,U8908,2,This product has uncomfortable...,negative,07-01-2024
R0628,P007,Gaming Mouse RGB,Electronics,U1472,2,This product has noisy operation!!,negative,16-09-2025
R0629,P008,Mixer Grinder 750W,Home & Kitchen,U7738,1,This product has defective item.,negative,10-05-2023
R0630,P005,Cotton Bedsheet Set,Home & Kitchen,U1202,2,This product has bad experience!!,negative,23-11-2024
R0631,P002,Stainless Steel Water Bottle,Home & Kitchen,U5072,2,This product has defective item :(,negative,27-02-2025
R0632,P003,Men's Running Shoes,Clothing,U1190,1,This product has noisy operation!!,negative,01-11-2025
R0633,P008,Mixer Grinder 750W,Home & Kitchen,U3709,2,This product has not worth the price...,negative,18-10-2024
R0634,P004,Smart LED TV 43 inch,Electronics,U5557,2,This product has poor quality!!,negative,14-02-2025
R0635,P007,Gaming Mouse RGB,Electronics,U2291,1,This product has defective item...,negative,06-07-2025
R0636,P002,Stainless Steel Water Bottle,Home & Kitchen,U8324,2,This product has battery drains fast.,negative,15-10-2025
R0637,P001,Wireless Bluetooth Earbuds,Electronics,U7609,1,This product has slow performance.,negative,01-01-2023
R0638,P002,Stainless Steel Water Bottle,Home & Kitchen,U9328,2,This product has not as described!!,negative,23-07-2025
R0639,P006,Women's Handbag,Accessories,U1889,2,This product has very disappointed...,negative,10-11-2024
R0640,P008,Mixer Grinder 750W,Home & Kitchen,U8414,2,This product has not worth the price.,negative,30-03-2024
R0641,P001,Wireless Bluetooth Earbuds,Electronics,U6818,2,This product has noisy operation :(,negative,05-12-2025
R0642,P006,Women's Handbag,Accessories,U1750,1,This product has stopped working...,negative,15-10-2023
R0643,P007,Gaming Mouse RGB,Electronics,U5166,1,This product has uncomfortable!!,negative,20-01-2024
R0644,P002,Stainless Steel Water Bottle,Home & Kitchen,U4532,2,This product has defective item!!,negative,23-11-2024
R0645,P002,Stainless Steel Water Bottle,Home & Kitchen,U1761,2,This product has noisy operation.,negative,11-07-2025
R0646,P008,Mixer Grinder 750W,Home & Kitchen,U9172,1,This product has poor quality.,negative,05-06-2025
R0647,P008,Mixer Grinder 750W,Home & Kitchen,U3845,1,This product has bad experience!!,negative,01-08-2023
R0648,P007,Gaming Mouse RGB,Electronics,U9259,2,This product has slow performance...,negative,23-05-2024
R0649,P005,Cotton Bedsheet Set,Home & Kitchen,U6617,2,This product has cheap material...,negative,01-10-2023
R0650,P003,Men's Running Shoes,Clothing,U9393,2,This product has cheap material :(,negative,21-03-2024
R0651,P004,Smart LED TV 43 inch,Electronics,U5760,1,This product has noisy operation :(,negative,29-09-2023
R0652,P003,Men's Running Shoes,Clothing,U2890,2,This product has battery drains fast...,negative,04-05-2025
R0653,P005,Cotton Bedsheet Set,Home & Kitchen,U1209,2,This product has not as described.,negative,21-02-2023
R0654,P007,Gaming Mouse RGB,Electronics,U1869,1,This product has noisy operation.,negative,14-02-2024
R0655,P005,Cotton Bedsheet Set,Home & Kitchen,U5695,1,This product has noisy operation :(,negative,27-10-2023
R0656,P001,Wireless Bluetooth Earbuds,Electronics,U4342,2,This product has not as described.,negative,04-01-2025
R0657,P008,Mixer Grinder 750W,Home & Kitchen,U4675,1,This product has bad experience...,negative,01-05-2024
R0658,P005,Cotton Bedsheet Set,Home & Kitchen,U7251,1,This product has slow performance...,negative,02-10-2024
R0659,P001,Wireless Bluetooth Earbuds,Electronics,U5117,1,This product has very disappointed...,negative,06-04-2024
R0660,P006,Women's Handbag,Accessories,U4170,1,This product has cheap material...,negative,30-12-2023
R0661,P002,Stainless Steel Water Bottle,Home & Kitchen,U3847,1,This product has bad experience.,negative,11-02-2025
R0662,P001,Wireless Bluetooth Earbuds,Electronics,U5572,2,This product has not as described :(,negative,24-09-2023
R0663,P003,Men's Running Shoes,Clothing,U1092,2,This product has battery drains fast...,negative,14-11-2023
R0664,P001,Wireless Bluetooth Earbuds,Electronics,U6285,1,This product has uncomfortable.,negative,08-09-2024
R0665,P008,Mixer Grinder 750W,Home & Kitchen,U2194,2,This product has bad experience :(,negative,12-12-2025
R0666,P004,Smart LED TV 43 inch,Electronics,U9529,1,This product has not worth the price!!,negative,01-05-2025
R0667,P007,Gaming Mouse RGB,Electronics,U6724,1,This product has very disappointed!!,negative,10-11-2024
R0668,P006,Women's Handbag,Accessories,U5809,2,This product has very disappointed...,negative,19-01-2023
R0669,P002,Stainless Steel Water Bottle,Home & Kitchen,U8301,2,This product has very disappointed!!,negative,23-03-2023
R0670,P006,Women's Handbag,Accessories,U2857,2,This product has slow performance :(,negative,02-08-2024
R0671,P001,Wireless Bluetooth Earbuds,Electronics,U9426,2,This product has not as described...,negative,23-09-2025
R0672,P001,Wireless Bluetooth Earbuds,Electronics,U4154,2,This product has battery drains fast.,negative,16-07-2023
R0673,P003,Men's Running Shoes,Clothing,U2072,1,This product has very disappointed!!,negative,18-05-2025
R0674,P002,Stainless Steel Water Bottle,Home & Kitchen,U9810,1,This product has bad experience...,negative,28-05-2023
R0675,P003,Men's Running Shoes,Clothing,U8523,1,This product has bad experience :(,negative,19-03-2023
R0676,P002,Stainless Steel Water Bottle,Home & Kitchen,U1889,1,This product has stopped working :(,negative,25-05-2023
R0677,P004,Smart LED TV 43 inch,Electronics,U7678,2,This product has slow performance...,negative,08-04-2025
R0678,P007,Gaming Mouse RGB,Electronics,U1276,2,This product has slow performance.,negative,31-12-2025
R0679,P001,Wireless Bluetooth Earbuds,Electronics,U1745,1,This product has bad experience.,negative,02-01-2025
R0680,P002,Stainless Steel Water Bottle,Home & Kitchen,U5937,2,This product has uncomfortable.,negative,30-07-2024
R0681,P008,Mixer Grinder 750W,Home & Kitchen,U7473,2,This product has noisy operation.,negative,28-08-2025
R0682,P003,Men's Running Shoes,Clothing,U3234,1,This product has bad experience...,negative,27-08-2024
R0683,P003,Men's Running Shoes,Clothing,U7113,2,This product has poor quality!!,negative,10-09-2023
R0684,P001,Wireless Bluetooth Earbuds,Electronics,U7456,1,This product has not as described.,negative,16-09-2024
R0685,P004,Smart LED TV 43 inch,Electronics,U4469,2,This product has slow performance!!,negative,26-11-2023
R0686,P003,Men's Running Shoes,Clothing,U5140,1,This product has very disappointed.,negative,07-01-2024
R0687,P001,Wireless Bluetooth Earbuds,Electronics,U2198,2,This product has cheap material.,negative,28-05-2024
R0688,P002,Stainless Steel Water Bottle,Home & Kitchen,U8982,1,This product has battery drains fast :(,negative,20-09-2023
R0689,P004,Smart LED TV 43 inch,Electronics,U5671,1,This product has uncomfortable.,negative,01-02-2024
R0690,P006,Women's Handbag,Accessories,U8383,2,This product has battery drains fast :(,negative,09-11-2023
R0691,P006,Women's Handbag,Accessories,U8017,2,This product has stopped working.,negative,03-10-2024
R0692,P004,Smart LED TV 43 inch,Electronics,U8145,1,This product has cheap material :(,negative,03-10-2023
R0693,P006,Women's Handbag,Accessories,U8583,2,This product has defective item :(,negative,17-09-2024
R0694,P008,Mixer Grinder 750W,Home & Kitchen,U3879,1,This product has noisy operation.,negative,28-07-2024
R0695,P003,Men's Running Shoes,Clothing,U5312,1,This product has bad experience.,negative,04-06-2023
R0696,P001,Wireless Bluetooth Earbuds,Electronics,U7637,1,This product has uncomfortable!!,negative,17-03-2023
R0697,P005,Cotton Bedsheet Set,Home & Kitchen,U3435,2,This product has battery drains fast...,negative,02-04-2024
R0698,P005,Cotton Bedsheet Set,Home & Kitchen,U8613,1,This product has not as described.,negative,23-03-2025
R0699,P006,Women's Handbag,Accessories,U4913,1,This product has uncomfortable!!,negative,18-11-2025
R0700,P003,Men's Running Shoes,Clothing,U3608,2,This product has stopped working!!,negative,17-09-2025
R0701,P006,Women's Handbag,Accessories,U4585,1,This product has defective item!!,negative,09-05-2023
R0702,P005,Cotton Bedsheet Set,Home & Kitchen,U4834,2,This product has poor quality!!,negative,26-11-2025
R0703,P006,Women's Handbag,Accessories,U8695,2,This product has defective item.,negative,23-03-2023
R0704,P006,Women's Handbag,Accessories,U9542,1,This product has noisy operation :(,negative,23-06-2024
R0705,P003,Men's Running Shoes,Clothing,U7201,2,This product has battery drains fast.,negative,24-11-2025
R0706,P005,Cotton Bedsheet Set,Home & Kitchen,U4651,2,This product has not as described...,negative,23-12-2024
R0707,P006,Women's Handbag,Accessories,U8898,2,This product has uncomfortable.,negative,24-10-2025
R0708,P003,Men's Running Shoes,Clothing,U3713,2,This product has very disappointed.,negative,19-11-2025
R0709,P005,Cotton Bedsheet Set,Home & Kitchen,U3461,1,This product has stopped working!!,negative,11-01-2025
R0710,P002,Stainless Steel Water Bottle,Home & Kitchen,U7793,1,This product has battery drains fast.,negative,13-09-2025
R0711,P008,Mixer Grinder 750W,Home & Kitchen,U4452,2,This product has uncomfortable!!,negative,21-04-2025
R0712,P001,Wireless Bluetooth Earbuds,Electronics,U1706,1,This product has stopped working!!,negative,03-10-2023
R0713,P001,Wireless Bluetooth Earbuds,Electronics,U1916,1,This product has stopped working :(,negative,04-01-2024
R0714,P007,Gaming Mouse RGB,Electronics,U5644,1,This product has not worth the price!!,negative,08-07-2025
R0715,P008,Mixer Grinder 750W,Home & Kitchen,U3794,2,This product has very disappointed...,negative,20-10-2023
R0716,P003,Men's Running Shoes,Clothing,U3747,2,This product has bad experience :(,negative,17-07-2025
R0717,P002,Stainless Steel Water Bottle,Home & Kitchen,U7196,1,This product has slow performance!!,negative,11-08-2023
R0718,P001,Wireless Bluetooth Earbuds,Electronics,U9564,1,This product has not as described...,negative,03-11-2023
R0719,P002,Stainless Steel Water Bottle,Home & Kitchen,U8796,1,This product has uncomfortable.,negative,24-12-2025
R0720,P002,Stainless Steel Water Bottle,Home & Kitchen,U8901,1,This product has noisy operation!!,negative,03-01-2023
R0721,P007,Gaming Mouse RGB,Electronics,U7068,2,This product has poor quality...,negative,14-04-2024
R0722,P008,Mixer Grinder 750W,Home & Kitchen,U6742,2,This product has uncomfortable.,negative,21-05-2025
R0723,P003,Men's Running Shoes,Clothing,U8817,2,This product has very disappointed.,negative,03-08-2024
R0724,P007,Gaming Mouse RGB,Electronics,U4096,2,This product has poor quality.,negative,06-12-2025
R0725,P002,Stainless Steel Water Bottle,Home & Kitchen,U7144,1,This product has noisy operation!!,negative,08-10-2024
R0726,P007,Gaming Mouse RGB,Electronics,U2746,2,This product has stopped working...,negative,03-06-2024
R0727,P005,Cotton Bedsheet Set,Home & Kitchen,U6990,2,This product has uncomfortable :(,negative,24-03-2025
R0728,P004,Smart LED TV 43 inch,Electronics,U8904,2,This product has stopped working :(,negative,17-09-2025
R0729,P005,Cotton Bedsheet Set,Home & Kitchen,U6641,2,This product has bad experience...,negative,10-10-2023
R0730,P002,Stainless Steel Water Bottle,Home & Kitchen,U8317,1,This product has bad experience!!,negative,25-07-2023
R0731,P004,Smart LED TV 43 inch,Electronics,U6544,2,This product has not as described.,negative,26-11-2023
R0732,P007,Gaming Mouse RGB,Electronics,U2492,1,This product has stopped working...,negative,10-06-2025
R0733,P002,Stainless Steel Water Bottle,Home & Kitchen,U5310,1,This product has very disappointed :(,negative,13-06-2023
R0734,P001,Wireless Bluetooth Earbuds,Electronics,U7564,2,This product has uncomfortable :(,negative,28-04-2023
R0735,P003,Men's Running Shoes,Clothing,U8192,2,This product has poor quality!!,negative,27-11-2025
R0736,P005,Cotton Bedsheet Set,Home & Kitchen,U1550,1,This product has uncomfortable!!,negative,14-12-2023
R0737,P001,Wireless Bluetooth Earbuds,Electronics,U4919,2,This product has noisy operation.,negative,19-11-2023
R0738,P002,Stainless Steel Water Bottle,Home & Kitchen,U7544,2,This product has battery drains fast...,negative,10-04-2025
R0739,P004,Smart LED TV 43 inch,Electronics,U2124,1,This product has not worth the price :(,negative,13-12-2024
R0740,P006,Women's Handbag,Accessories,U4707,2,This product has uncomfortable!!,negative,20-07-2025
R0741,P007,Gaming Mouse RGB,Electronics,U5277,1,This product has stopped working...,negative,02-11-2025
R0742,P002,Stainless Steel Water Bottle,Home & Kitchen,U9243,1,This product has cheap material :(,negative,28-08-2023
R0743,P005,Cotton Bedsheet Set,Home & Kitchen,U8254,2,This product has slow performance...,negative,13-05-2024
R0744,P006,Women's Handbag,Accessories,U8548,2,This product has uncomfortable.,negative,14-09-2025
R0745,P002,Stainless Steel Water Bottle,Home & Kitchen,U2106,2,This product has slow performance!!,negative,15-04-2024
R0746,P006,Women's Handbag,Accessories,U6785,2,This product has not as described.,negative,23-06-2024
R0747,P004,Smart LED TV 43 inch,Electronics,U2523,2,This product has slow performance :(,negative,05-06-2023
R0748,P003,Men's Running Shoes,Clothing,U6142,2,This product has battery drains fast!!,negative,05-07-2024
R0749,P003,Men's Running Shoes,Clothing,U9175,1,This product has bad experience!!,negative,25-04-2024
R0750,P004,Smart LED TV 43 inch,Electronics,U4387,2,This product has very disappointed!!,negative,26-05-2024
R0751,P006,Women's Handbag,Accessories,U2747,1,This product has not worth the price.,negative,05-10-2025
R0752,P001,Wireless Bluetooth Earbuds,Electronics,U8901,1,This product has battery drains fast :(,negative,05-10-2025
R0753,P005,Cotton Bedsheet Set,Home & Kitchen,U3996,2,This product has not as described :(,negative,25-03-2025
R0754,P004,Smart LED TV 43 inch,Electronics,U1887,1,This product has not as described...,negative,06-09-2025
R0755,P001,Wireless Bluetooth Earbuds,Electronics,U7450,2,This product has noisy operation!!,negative,25-07-2025
R0756,P002,Stainless Steel Water Bottle,Home & Kitchen,U6171,2,This product has bad experience.,negative,25-01-2023
R0757,P004,Smart LED TV 43 inch,Electronics,U2650,2,This product has battery drains fast :(,negative,15-06-2024
R0758,P003,Men's Running Shoes,Clothing,U4885,2,This product has cheap material...,negative,03-12-2024
R0759,P006,Women's Handbag,Accessories,U9171,1,This product has slow performance!!,negative,08-05-2025
R0760,P006,Women's Handbag,Accessories,U7563,2,This product has cheap material...,negative,04-01-2024
R0761,P003,Men's Running Shoes,Clothing,U2636,1,This product has bad experience :(,negative,27-04-2024
R0762,P007,Gaming Mouse RGB,Electronics,U4212,2,This product has stopped working!!,negative,26-08-2025
R0763,P001,Wireless Bluetooth Earbuds,Electronics,U7906,1,This product has defective item!!,negative,24-11-2025
R0764,P006,Women's Handbag,Accessories,U5915,2,This product has cheap material.,negative,26-03-2025
R0765,P002,Stainless Steel Water Bottle,Home & Kitchen,U1983,1,This product has very disappointed :(,negative,02-09-2025
R0766,P002,Stainless Steel Water Bottle,Home & Kitchen,U6483,2,This product has cheap material :(,negative,07-01-2025
R0767,P005,Cotton Bedsheet Set,Home & Kitchen,U1324,2,This product has slow performance.,negative,20-12-2024
R0768,P004,Smart LED TV 43 inch,Electronics,U5663,1,This product has battery drains fast :(,negative,11-11-2025
R0769,P008,Mixer Grinder 750W,Home & Kitchen,U2284,2,This product has slow performance :(,negative,07-08-2025
R0770,P003,Men's Running Shoes,Clothing,U6527,1,This product has slow performance...,negative,27-05-2023
R0771,P002,Stainless Steel Water Bottle,Home & Kitchen,U6629,1,This product has very disappointed :(,negative,10-10-2024
R0772,P005,Cotton Bedsheet Set,Home & Kitchen,U7479,2,This product has cheap material...,negative,13-01-2025
R0773,P008,Mixer Grinder 750W,Home & Kitchen,U3741,2,This product has stopped working.,negative,14-09-2023
R0774,P004,Smart LED TV 43 inch,Electronics,U2311,2,This product has very disappointed!!,negative,24-03-2025
R0775,P002,Stainless Steel Water Bottle,Home & Kitchen,U2045,1,This product has defective item.,negative,23-02-2023
R0776,P007,Gaming Mouse RGB,Electronics,U2702,1,This product has cheap material!!,negative,22-06-2023
R0777,P007,Gaming Mouse RGB,Electronics,U4757,2,This product has very disappointed :(,negative,26-06-2025
R0778,P003,Men's Running Shoes,Clothing,U9630,1,This product has stopped working.,negative,13-03-2023
R0779,P006,Women's Handbag,Accessories,U8801,2,This product has defective item :(,negative,30-06-2025
R0780,P003,Men's Running Shoes,Clothing,U8480,1,This product has noisy operation...,negative,08-12-2025
R0781,P005,Cotton Bedsheet Set,Home & Kitchen,U8891,2,This product has not as described!!,negative,03-07-2023
R0782,P008,Mixer Grinder 750W,Home & Kitchen,U6992,2,This product has slow performance :(,negative,15-11-2023
R0783,P005,Cotton Bedsheet Set,Home & Kitchen,U1001,1,This product has not as described!!,negative,05-12-2024
R0784,P005,Cotton Bedsheet Set,Home & Kitchen,U9767,2,This product has poor quality...,negative,04-09-2025
R0785,P005,Cotton Bedsheet Set,Home & Kitchen,U8052,1,This product has cheap material!!,negative,15-01-2023
R0786,P006,Women's Handbag,Accessories,U7745,1,This product has not as described...,negative,19-03-2025
R0787,P004,Smart LED TV 43 inch,Electronics,U7385,1,This product has slow performance!!,negative,22-06-2024
R0788,P002,Stainless Steel Water Bottle,Home & Kitchen,U4924,2,This product has not as described :(,negative,06-08-2024
R0789,P005,Cotton Bedsheet Set,Home & Kitchen,U4080,2,This product has not worth the price!!,negative,07-10-2023
R0790,P005,Cotton Bedsheet Set,Home & Kitchen,U8460,1,This product has uncomfortable...,negative,11-07-2024
R0791,P008,Mixer Grinder 750W,Home & Kitchen,U6253,1,This product has poor quality!!,negative,12-04-2023
R0792,P001,Wireless Bluetooth Earbuds,Electronics,U2675,1,This product has cheap material :(,negative,14-09-2023
R0793,P008,Mixer Grinder 750W,Home & Kitchen,U4814,1,This product has not worth the price!!,negative,31-01-2023
R0794,P008,Mixer Grinder 750W,Home & Kitchen,U6601,1,This product has slow performance :(,negative,17-10-2025
R0795,P006,Women's Handbag,Accessories,U1519,2,This product has battery drains fast.,negative,27-10-2023
R0796,P001,Wireless Bluetooth Earbuds,Electronics,U7429,2,This product has not worth the price...,negative,07-01-2024
R0797,P004,Smart LED TV 43 inch,Electronics,U7251,2,This product has poor quality.,negative,24-05-2024
R0798,P007,Gaming Mouse RGB,Electronics,U5049,2,This product has bad experience.,negative,12-02-2024
R0799,P008,Mixer Grinder 750W,Home & Kitchen,U9538,1,This product has noisy operation!!,negative,26-08-2025
R0800,P007,Gaming Mouse RGB,Electronics,U6293,2,This product has stopped working.,negative,02-12-2025
R0801,P002,Stainless Steel Water Bottle,Home & Kitchen,U8884,2,This product has noisy operation :(,negative,11-02-2024
R0802,P006,Women's Handbag,Accessories,U4568,1,This product has not worth the price!!,negative,08-06-2025
R0803,P006,Women's Handbag,Accessories,U3742,1,This product has cheap material.,negative,21-03-2025
R0804,P004,Smart LED TV 43 inch,Electronics,U1688,1,This product has uncomfortable...,negative,14-11-2023
R0805,P006,Women's Handbag,Accessories,U5075,1,This product has stopped working...,negative,07-07-2023
R0806,P006,Women's Handbag,Accessories,U1979,1,This product has battery drains fast!!,negative,08-08-2023
R0807,P003,Men's Running Shoes,Clothing,U4812,2,This product has battery drains fast :(,negative,17-06-2025
R0808,P004,Smart LED TV 43 inch,Electronics,U7189,1,This product has battery drains fast!!,negative,28-05-2024
R0809,P001,Wireless Bluetooth Earbuds,Electronics,U8168,2,This product has not as described :(,negative,30-09-2025
R0810,P004,Smart LED TV 43 inch,Electronics,U9906,1,This product has battery drains fast :(,negative,17-08-2025
R0811,P005,Cotton Bedsheet Set,Home & Kitchen,U2128,1,This product has not as described!!,negative,09-07-2025
R0812,P005,Cotton Bedsheet Set,Home & Kitchen,U9873,2,This product has battery drains fast...,negative,02-01-2023
R0813,P007,Gaming Mouse RGB,Electronics,U1306,1,This product has uncomfortable :(,negative,04-05-2024
